8161343;Отпариватель Scarlett SC-GS130S09 фиолетовый;;;;;;;;М8;;;;7 999;0
8126075;Отпариватель Starwind STG1200 серый;;;;;;;;;М9;;;899;0
8126076;Отпариватель Starwind STG1220 серый;;;;;;;;;М9;;;999;0
1644366;Отпариватель Tefal DT6130E0 белый;М1;М2;М3;М4;;;М7;;М9;М10;;2 299;0
1157429;Отпариватель Tefal DT7000 серый;М1;М2;;М4;М5;М6;М7;М8;М9;;М11;3 150;0
1695556;Отпариватель Tefal DV9000E0 белый;М1;М2;;М4;М5;;М7;;М9;;М11;2 499;0
1647630;Отпариватель Tefal IT2440E0 белый;М1;;М3;;;;;;М9;М10;М11;6 399;0
1379791;Отпариватель Tefal IT3422 белый;М1;;;;;;;;М9;;;6 999;0
1085805;Отпариватель VLK Sorento 6200 фиолетовый;;;;;;;;;М9;;;1 099;0
1085806;Отпариватель VLK Sorento 6400 чёрный;;;;;;;;М8;;;;1 099;0
Код;Бытовая техника / Товары для дома / Стирка, сушка и глажка / Парогенераторы;М1;М2;М3;М4;М5;М6;М7;М8;М9;М10;М11;Цена, руб;Бонусы
1651884;Гладильная система Braun IS5145WH белый;;;;М4;;;М7;;;;;22 999;0
1362428;Паровая станция BOSCH TDS6110 белый;;;;;;;;;М9;;;14 399;0
1362425;Паровая станция BOSCH TDS6150 голубой;;;;;;;М7;;М9;;;17 699;0
8120848;Паровая станция BOSCH TDS6530 белый;;М2;;М4;;;;;;М10;;18 799;0
8191943;Паровая станция Kitfort KT-968 серый;;;М3;М4;;;;;;;;5 199;0
1036239;Парогенератор Ariete 6431/00 белый;;;;М4;;;;;;;;9 699;0
1389102;Парогенератор BEKO SGA7126P фиолетовый;М1;;;М4;М5;;;М8;;;;5 499;0
1132528;Парогенератор BOSCH TDS4040 белый;;;;М4;;;;;;;;9 999;0
1362430;Парогенератор BOSCH TDS8040 фиолетовый;М1;;;;;;;;;;;23 299;0
1312479;Парогенератор Braun IS2043 белый;М1;М2;М3;М4;М5;;М7;М8;М9;М10;М11;10 999;0
1083449;Парогенератор Braun IS3041WH - Easy белый;М1;;;М4;М5;;М7;;;;;16 499;0
1280222;Парогенератор Braun IS5043 Easy Lock белый;М1;;М3;М4;;;М7;;;;;16 999;0
1272846;Парогенератор Braun IS7144BK черный;;;;М4;;;;;;;;26 999;0
1214513;Парогенератор Kitfort KT-922 синий;;;;;;М6;;;;М10;;3 599;0
1651898;Парогенератор Philips GC6722/20 белый;;;;;;;;;М9;;;7 999;0
1157811;Парогенератор Philips GC6820/20 белый;;;М3;М4;;;;;М9;;;8 999;0
1115139;Парогенератор Philips GC7808/40 белый;;М2;;М4;М5;М6;;;;М10;;10 999;0
1299911;Парогенератор Philips GC7920/20 голубой;М1;М2;М3;М4;М5;М6;М7;М8;М9;М10;М11;9 999;0
1120471;Парогенератор Philips GC8723/20 белый;М1;М2;;М4;;;;М8;М9;М10;М11;11 999;0
1260556;Парогенератор Philips GC8930/10 серый;;;;;;;;;;;М11;16 999;0
1224904;Парогенератор Philips HI5914/30 фиолетовый;;;;;М5;;;;;;;4 999;0
1236121;Парогенератор Philips HI5916/20 белый;М1;М2;;М4;М5;М6;;;;М10;;4 999;0
1651899;Парогенератор Philips HI5918/20 белый;М1;;;М4;М5;;М7;;;;М11;7 999;0
1079924;Парогенератор Philips Perfect Care Aqua Pro GC9315/30 белый;;М2;;М4;М5;;;;;;;16 999;0
1651893;Парогенератор Philips PSG7014/10;;;;М4;;;;;М9;;;17 999;0
1612205;Парогенератор Polaris PSS 7530K белый;;;М3;М4;М5;;М7;;;;;6 999;0
1197597;Парогенератор Tefal GV9071E0 белый;М1;;;;;;;М8;;;;16 999;0
1192416;Парогенератор Tefal GV9080E0 белый;;;;М4;;;;;;;;22 999;1 000
1695512;Парогенератор Tefal GV9220 красный;;;;;;;;;М9;;;25 999;0
1623277;Парогенератор Tefal GV9590E0 золотой;М1;;;;;;;;;;;31 999;0
1213972;Парогенератор Tefal SV6020E0 белый;;М2;;М4;;М6;М7;;;;М11;5 550;0
1651889;Парогенератор Tefal SV6110E0 фиолетовый;;;;;;;;;М9;;;7 999;0
1651888;Парогенератор Tefal SV6131E0 синий;;;;;;;;;М9;;;8 999;0
1697993;Парогенератор Tefal SV7030 белый;;;М3;;;;;;;;;7 999;0
1253230;Парогенератор Tefal SV7040E0 коричневый;;М2;;М4;;;;;;;;7 999;0
1378277;Парогенератор Tefal SV7112E0 синий;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;7 999;0
1372361;Парогенератор Tefal SV8010E0 голубой;М1;;;М4;;М6;;;М9;;М11;11 699;0
1353704;Парогенератор Tefal SV8054E0 белый;М1;М2;М3;М4;М5;М6;М7;М8;М9;М10;М11;15 999;0
1651887;Парогенератор Tefal SV8061E0 фиолетовый;М1;М2;М3;М4;М5;М6;М7;М8;М9;М10;М11;16 199;0
4726594;Парогенератор Zelmer ZIS2415 Active белый;;;;;;;;;М9;;;6 599;0
Код;Бытовая техника / Товары для дома / Стирка, сушка и глажка / Полуавтоматические стиральные машины;М1;М2;М3;М4;М5;М6;М7;М8;М9;М10;М11;Цена, руб;Бонусы
1126664;Стиральная машина Aresa WM -130;;М2;;М4;М5;М6;;;;;;5 499;0
1126665;Стиральная машина Aresa WM -145;;;;;М5;М6;М7;;;;;6 799;0
1698776;Стиральная машина ARTEL TE 60;;;М3;М4;;;;;М9;;;10 399;0
1698778;Стиральная машина ARTEL TE 60;;;М3;;;;;;;;;9 499;0
1698781;Стиральная машина ARTEL TE 60 L;;;М3;М4;;;;;М9;;;10 599;0
1698783;Стиральная машина ARTEL TE 60 L;;;М3;М4;;;;;М9;;;10 599;0
8163455;Стиральная машина ARTEL TE 60 LS;;;;;;;;;М9;;;9 750;0
8163457;Стиральная машина ARTEL TE 60 LS;;;;;;;;;М9;;;9 650;0
8156118;Стиральная машина OPTIMA MC-35;М1;;;;;;;;;;;4 399;0
8156127;Стиральная машина OPTIMA MC-35СТ;;;;;М5;;;;;;;4 350;0
1257035;Стиральная машина OPTIMA MSP-78STW;;;;;;;М7;;М9;;;10 899;0
1698303;Стиральная машина OPTIMA МСП-115П;;;;;;;;;М9;;;13 099;0
1698324;Стиральная машина OPTIMA МСП-35СТ;М1;;;;;;;;;;;7 599;0
8156130;Стиральная машина OPTIMA МСП-50П;;;;;;;;;М9;;;8 799;0
8156125;Стиральная машина OPTIMA МСП-68П;;;;;;;;;М9;;;10 799;0
1035289;Стиральная машина Renova WS-40PT/PET;;;;;;;;;М9;;;6 599;0
1035293;Стиральная машина Renova WS-60PT/PET;;;;;;;М7;;;;;7 799;0
8168253;Стиральная машина Renova WS-65PE (LITE);;;;;;;;;М9;;;6 799;0
1092989;Стиральная машина Renova WS-70P/РЕТ;;;;М4;М5;;;;;;;8 999;0
8139541;Стиральная машина Renova WS-85PE;М1;;;;;;;;;;;7 599;0
1257049;Стиральная машина WILLMARK WMS-55P;;;;;;;;;М9;;;8 899;0
1257054;Стиральная машина WILLMARK WMS-85P;;;;М4;;;;;;;;11 499;0
8156132;Стиральная машина WILLMARK WMS-90P;;;;;;;;;М9;;;13 499;0
1035313;Стиральная машина Zarget ZWM 55ST;М1;;;;;;;;;;;6 699;0
8111715;Стиральная машина Zarget ZWM 78ST;;;;;;;;;М9;;;6 999;0
1244340;Стиральная машина Белоснежка BN4300SG;;;;;;;;;М9;;;7 599;0
1244341;Стиральная машина Белоснежка BN5500SG;;;;;;;;;М9;;;8 199;0
1244337;Стиральная машина Белоснежка XPB3000S;М1;;;;М5;;;;;;;3 199;0
1244338;Стиральная машина Белоснежка XPB4000S;;;;;М5;;М7;;;;;5 299;0
1244339;Стиральная машина Белоснежка XРВ6000S;;;;;;;;;М9;;;5 850;0
1021151;Стиральная машина Славда WS30T/ЕТ;;М2;;;;;;;М9;;;3 899;0
1022252;Стиральная машина Славда WS-40PET;;М2;;;М5;М6;М7;;М9;;;6 599;0
1019743;Стиральная машина Славда WS-50PET;М1;;;;;;;;;;;7 299;0
7947611;Стиральная машина Славда WS-70PET;;М2;;;М5;;М7;;;;;8 999;0
1053440;Стиральная машина Славда WS-80PET;;;;;;М6;;;;;;10 399;0
1023561;Стиральная машина Фея СМП-50Н;;;;;;М6;;;;;;7 299;0
1023565;Стиральная машина Фея СМП-60Н;;М2;;М4;М5;М6;;;М9;;;7 599;0
Код;Бытовая техника / Товары для дома / Стирка, сушка и глажка / Стиральные машины;М1;М2;М3;М4;М5;М6;М7;М8;М9;М10;М11;Цена, руб;Бонусы
1098250;Стиральная машина AEG L6FBI48S;;;;М4;;;;;;;;59 999;0
1248794;Стиральная машина ATLANT СМА 40М102;;;М3;;;;;;М9;;М11;15 199;0
8145261;Стиральная машина ATLANT СМА 40М105-00;;;;;;;;;М9;;;17 499;0
1125265;Стиральная машина ATLANT СМА-50 У 101-00;;;;;;;;;М9;;;15 799;0
1125010;Стиральная машина ATLANT СМА 50 У 102;;;М3;;;;;;;;;15 499;0
1125009;Стиральная машина ATLANT СМА 50 У 107;;М2;;М4;;;;;;;;17 899;0
1125264;Стиральная машина ATLANT СМА 50У108;;;;;;;;;М9;;;15 499;0
1125013;Стиральная машина ATLANT СМА 50 У 82;;;М3;;;;;;;;;15 899;0
1125272;Стиральная машина ATLANT СМА 50 У 87;;;;;;;;;М9;;;18 099;0
1139913;Стиральная машина ATLANT СМА 50У88-000;;;М3;;;;;;М9;;;16 699;0
1125262;Стиральная машина ATLANT СМА 60 С 102;;;;;;;;;М9;;;16 999;0
1029570;Стиральная машина ATLANT СМА 60С108;;;;;;;;;М9;;М11;16 499;0
1139907;Стиральная машина ATLANT СМА-60 У 1010-00;;;;М4;;;;;М9;;;18 999;0
1125283;Стиральная машина ATLANT СМА-60 У 107-000;;;;;;;;;М9;;;18 899;0
1248800;Стиральная машина ATLANT СМА 60У109;;;;М4;;;;;;;;18 299;0
1029565;Стиральная машина ATLANT СМА 70С1010;;;;;;;;;М9;;;24 199;0
1248816;Стиральная машина ATLANT СМА 70С102;;;;;;;;;М9;;;18 599;0
1125285;Стиральная машина ATLANT СМА-70 С 107-000;;;;;;;;;М9;;;20 699;0
1248798;Стиральная машина ATLANT СМА 70С109;;;М3;;;;;;М9;;;19 199;0
1248812;Стиральная машина ATLANT СМА 70У1010;;;;;;;;;М9;;;21 899;0
8145260;Стиральная машина ATLANT СМА 70У109-00;;;;;;;;;М9;;;18 499;0
1288058;Стиральная машина Beko WDN 635P1 BSW;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;16 999;0
1288056;Стиральная машина Beko WDN 635P2 BSW;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;15 499;0
1289666;Стиральная машина Beko WDN 735P1 XSW;;М2;М3;М4;М5;М6;;М8;М9;;М11;17 499;0
1391143;Стиральная машина Beko WDN73612XAA;М1;М2;;М4;М5;;;;М9;;;21 999;0
1391142;Стиральная машина Beko WDN73612XSW;М1;;М3;М4;М5;М6;;;М9;;;20 999;0
1189529;Стиральная машина Beko WRE 55P2 BWW;;М2;М3;М4;М5;М6;М7;М8;М9;;М11;16 999;0
1153769;Стиральная машина Beko WRE 64P1 BWW;;;;;;;;;М9;;;16 999;0
1337756;Стиральная машина Beko WRE 6512 ZAA;М1;М2;М3;М4;М5;М6;М7;;М9;;М11;19 999;0
1337754;Стиральная машина Beko WRE 6512 ZSS;М1;М2;;М4;М5;;;М8;М9;;;19 999;0
1337753;Стиральная машина Beko WRE 6512 ZSW;М1;М2;М3;М4;М5;М6;М7;;М9;;;18 999;0
1337758;Стиральная машина Beko WRE 6612 ZSW;;;;;;;;;М9;;;18 499;0
1189536;Стиральная машина Beko WRE 75P2 XWW;;;;;;;;;М9;;;17 999;0
1189538;Стиральная машина Beko WRE 76P2 XWW;;;;;;;;;М9;;;20 999;0
1189517;Стиральная машина Beko WRS 44P1 BWW;;;;М4;;;;;М9;;;15 999;0
1153756;Стиральная машина Beko WRS 45P1 BWW;;;;;;;;;М9;;;15 999;0
1297438;Стиральная машина Beko WRS 54P1 BSW;М1;М2;М3;М4;М5;М6;М7;;М9;;;14 999;0
1153764;Стиральная машина Beko WRS 55P1 BSS;;;;;;;;;;;М11;16 999;0
1153763;Стиральная машина Beko WRS 55P1 BWW;М1;;;;;;;;М9;;;15 999;0
8169777;Стиральная машина Beko WSPD73612W;;;М3;;;;;;;;;18 999;0
1338440;Стиральная машина Beko WSRE 6H612 ZSW;М1;М2;М3;М4;М5;;М7;;М9;;;18 999;0
1360047;Стиральная машина Beko WSRE7H646 XWPTI;М1;М2;;М4;М5;;;;М9;;М11;25 999;0
1014763;Стиральная машина Bosch Serie | 4  WLG2426FOE;;М2;;;;М6;;;;;;27 199;0
1014829;Стиральная машина Bosch Serie | 4 WLG2426WOE;;М2;;;М5;;;;;;;27 999;0
1228047;Стиральная машина Bosch Serie | 4 WLL24146OE;;;;;М5;;;;;;М11;34 999;0
1093641;Стиральная машина Bosch WAT 20441 OE;;;;М4;М5;;;;;;;52 999;0
1647920;Стиральная машина Bosch WHA122X1OE;;;;М4;;;;М8;;;;26 999;0
1647929;Стиральная машина Bosch WHA222X1OE;;;М3;;;;;;М9;;;28 999;0
1014729;Стиральная машина Bosch WLG 20261 OE;;М2;;;;;;;;;;26 999;0
1699168;Стиральная машина Bosch WLP20260OE;;;;М4;;;М7;;М9;;;27 999;0
1699173;Стиральная машина Bosch WLP20265OE;;;;;М5;;;;;;;27 899;0
1647924;Стиральная машина Bosch WLP20266OE;М1;М2;М3;М4;М5;;М7;М8;М9;;М11;31 999;0
1159532;Стиральная машина Candy AQUA 104D2-07;;;;;;;;;М9;;;18 099;0
1159537;Стиральная машина Candy AQUA 114D2-07;;;;;;;;;М9;;;19 299;0
1159538;Стиральная машина Candy AQUA 135D2-07;М1;М2;;М4;М5;;;М8;;;;17 499;0
6725863;Стиральная машина Candy AQUA 1D1035-07;;;;;;;;;М9;;;17 399;0
6725864;Стиральная машина Candy AQUA 2D1040-07;М1;;;;;;;;М9;;;18 299;0
6725865;Стиральная машина Candy AQUA 2D1140-07;;М2;;М4;М5;;;М8;М9;;;18 899;0
1077422;Стиральная машина Candy CS34 1051D1/2-07;;;;;;;;;М9;;;14 899;0
1093712;Стиральная машина Candy CS34 1052D1/2-07;;;;М4;;;;;;;;15 799;0
1093713;Стиральная машина Candy CS34 1062D2/2-07;;;М3;;;;;;М9;;;16 099;0
1093715;Стиральная машина Candy CS4 1051D1/2-07;;;;;;;;;М9;;;14 799;0
1093716;Стиральная машина Candy CS4 1052D1/2-07;;;;;;;;;М9;;;15 799;0
1093717;Стиральная машина Candy CS4 1061D1/2-07;;;;;;;;;М9;;;15 499;0
8119982;Стиральная машина Candy CS4 1061DB1/2-07;;;;М4;;;;;;;;15 699;0
1093718;Стиральная машина Candy CS4 1062D1/2-07;;;;М4;;;;;М9;;;16 099;0
1093719;Стиральная машина Candy CS4 1072D1/2-07;М1;;;;;;;;М9;;;16 599;0
1093723;Стиральная машина Candy CS4 1272D3/2-07;;;;;;;;;М9;;;17 999;0
8119984;Стиральная машина Candy CSS4 1062DB1/2-07;;;;;;;;;М9;;;17 599;0
1266398;Стиральная машина Candy CSS41072DB1/2-07;;М2;М3;М4;М5;;;;М9;;М11;16 699;0
1296290;Стиральная машина Candy CSS4 1162D1/2-07;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;16 499;0
8126507;Стиральная машина Candy CSS44 1282DB/2-07;;;;;;;;;М9;;;23 999;0
1156826;Стиральная машина Candy CST G282DM/1-07;;М2;;;;;;;;;;31 999;0
1245661;Стиральная машина Candy DCS341052D1/2-07;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;18 499;0
8125288;Стиральная машина Candy GrandO Vita Smart CSS34 1062DB1-07;;;М3;;;;;;;;;17 499;0
8125289;Стиральная машина Candy GrandO Vita Smart GVS4 127TWB3/2-07;;;;;;;;;М9;;;19 799;0
1093687;Стиральная машина Candy GVS34 116DC2-07;;;;;;;;;М9;;;16 399;0
1159552;Стиральная машина Candy GVS34126TC2/2-07;;;;М4;;;;;;;;18 899;0
8119983;Стиральная машина Candy Smart CS4 1071DB1/2-07;М1;;;;;;;;;;;17 199;0
8136027;Стиральная машина Candy Smart CSS34 1062D1-07;М1;;М3;М4;М5;;М7;М8;М9;;М11;16 499;0
8119986;Стиральная машина Candy Smart CSS4 1072D1/2-07;;;;;;;;;М9;;;18 499;0
4713063;Стиральная машина Candy Smart Pro CO34105TB1/2-07;;;;;;;;;М9;;;19 999;0
4713067;Стиральная машина Candy Smart Pro CO34 106TB1/2-07;;М2;;;М5;;;;М9;;;20 999;0
4713072;Стиральная машина Candy Smart Pro CO4 117T1/2-07;;;;;;;;;М9;;;21 999;0
4713065;Стиральная машина Candy Smart Pro CSO4 105TB1/2-07;;М2;;;М5;;;;М9;;М11;20 499;0
4713068;Стиральная машина Candy Smart Pro CSO4 106T1/2-07;;;;;;;;;М9;;;21 499;0
1228665;Стиральная машина Daewoo Electronics DWD-CV702W;;;;М4;;;;;;;;29 999;0
1236487;Стиральная машина Daewoo Electronics DWD-CV703W;;;;;М5;;;;;;;26 799;0
1236946;Стиральная машина Daewoo Electronics WMD-S510B1;;;;;М5;;;;;;;17 499;0
1255185;Стиральная машина Daewoo Electronics WMD-S610B1;;М2;;;М5;;;;;;;17 999;0
1334908;Стиральная машина DEXP WM-E712SMA/WW;М1;М2;М3;М4;М5;;М7;М8;М9;;;21 999;0
1643211;Стиральная машина DEXP WM-F510DVL/WW;М1;;;;;;;М8;М9;;;15 999;0
1318162;Стиральная машина DEXP WM-F510STL/WW;М1;М2;;М4;М5;М6;;;М9;;;14 999;0
1246643;Стиральная машина DEXP WM-F610DSH/WB;;М2;;М4;М5;;;;М9;;М11;14 999;0
1231095;Стиральная машина DEXP WM-F610DSH/WW;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;14 999;0
1270731;Стиральная машина DEXP WM-F610NMA/WW;;;М3;М4;М5;М6;М7;;М9;;М11;15 999;0
1625176;Стиральная машина DEXP WM-F612BDHE/WW;М1;М2;М3;;М5;;;;М9;;;16 999;0
1622237;Стиральная машина DEXP WM-F614DMA/WBSI;;М2;М3;М4;;;;;;;;16 999;0
1625180;Стиральная машина DEXP WM-F712DHE/WBS;М1;М2;;М4;М5;;;;М9;;;17 999;0
1399554;Стиральная машина DEXP WM-F714BMA/WBSI;;;;М4;М5;;М7;;;;;16 499;0
1157757;Стиральная машина Electrolux EW6F4R28WU;М1;;;М4;;;;;;;;46 499;0
1367549;Стиральная машина Electrolux EW6T4R061;М1;М2;М3;М4;;;М7;М8;М9;;М11;38 499;0
1367551;Стиральная машина Electrolux EW6T4R262;М1;М2;М3;М4;;;;;М9;;;33 599;0
8142426;Стиральная машина Electrolux EW6T5R061;;;;;;;;;М9;;;28 499;0
8142427;Стиральная машина Electrolux EW6T5R261;;;;;;;;;М9;;;30 999;0
1329695;Стиральная машина Electrolux EW7F2R48S;;;;;;;;;М9;;;95 499;0
8142429;Стиральная машина Electrolux EW7T3R362;;;;;;;;;М9;;;61 999;0
1289538;Стиральная машина Electrolux EW8F1R48B;;;;;;;;;М9;;;102 999;0
1609992;Стиральная машина Electrolux EW8F1R69SA;;;;;;;;;М9;;;140 999;0
8142430;Стиральная машина Electrolux EW8T3R562;;;;;;;;;М9;;;68 999;0
1216961;Стиральная машина Electrolux EWT0862IFW;М1;М2;М3;М4;М5;;М7;М8;М9;;;28 699;0
8141472;Стиральная машина Gorenje WA844;М1;;;;;;;;М9;;;42 499;0
8121280;Стиральная машина Gorenje WE60S2/IRV + бак;М1;М2;;;М5;;;;М9;;;30 899;0
1617065;Стиральная машина Gorenje WE722/RV + бак;;;;М4;М5;;;;М9;;М11;35 999;0
8121277;Стиральная машина Gorenje WEI823;М1;;;;;;;;;;;32 999;0
1648575;Стиральная машина Gorenje WHE72S3;;;;;;;;;М9;;;24 499;0
8121279;Стиральная машина Gorenje WP60S2/IRV + бак;;;;;;;;;М9;;;28 399;0
8121274;Стиральная машина Gorenje WP723;;;;;;;;;М9;;;31 999;0
8122385;Стиральная машина Gorenje WP7Y2/RV;М1;;;М4;;;;;М9;;;31 999;0
1109258;Стиральная машина Gorenje WT62093;;;;;М5;;;;М9;;М11;25 599;0
1109257;Стиральная машина Gorenje WT62113;;М2;;;;;;;М9;;;27 499;0
8121278;Стиральная машина Gorenje WР62S3;;;;;;;;;М9;;;21 999;0
1348299;Стиральная машина Haier HW 100-BP14758;;М2;;;;;;;М9;;;55 999;0
1674869;Стиральная машина Haier HW100-BP14986E;;;;;;;;;М9;;;73 999;0
1173536;Стиральная машина Haier HW60-1029A;М1;М2;;М4;М5;М6;М7;М8;М9;;М11;32 999;0
1173537;Стиральная машина Haier HW60-1229AS;М1;;;;М5;;М7;М8;М9;;М11;33 999;0
1391260;Стиральная машина Haier HW60-1239;М1;;;;М5;;;;;;;26 999;0
1391238;Стиральная машина Haier HW60-1239S;;;;М4;;;;;;;;34 999;0
1698361;Стиральная машина Haier HW60-BP10929B;М1;;;М4;;;;;;;;32 999;0
1649353;Стиральная машина Haier HW60-BP10959B;;М2;М3;;М5;;;;М9;;;35 999;0
1293448;Стиральная машина Haier HW60-BP12758S;М1;М2;;М4;;М6;М7;М8;М9;;М11;32 499;0
1698360;Стиральная машина Haier HW60-BP12929B;;;;М4;;;;;М9;;;33 999;0
1698359;Стиральная машина Haier HW60-BP12929BS;М1;;;М4;;;;;М9;;;28 999;0
1649355;Стиральная машина Haier HW60-BP12959B;М1;;;М4;М5;;;;М9;;;30 999;0
1173535;Стиральная машина Haier HW70-12829A;М1;М2;;М4;М5;М6;М7;М8;М9;;М11;25 999;0
1135884;Стиральная машина Haier HW70-BP12758;М1;М2;;М4;М5;М6;М7;М8;М9;;М11;32 999;0
1649394;Стиральная машина Haier HW70-BP12969B;;М2;;М4;М5;;;;М9;;М11;28 599;0
1649397;Стиральная машина Haier HW70-BP12969BS;;;;М4;;;;;;;М11;35 999;0
1378482;Стиральная машина Haier HW70-BP1439G;;;;;;;;М8;М9;;М11;35 999;0
1197766;Стиральная машина Haier HW80-B14686;М1;М2;;;;;М7;;;;;65 999;0
1625711;Стиральная машина Haier HW80-B14979;М1;;;;М5;;;;;;М11;51 999;0
1625709;Стиральная машина Haier HW80-B14979S;М1;;;;М5;;;;М9;;;43 999;0
1649346;Стиральная машина Haier RTXS G382TM/1-07;;М2;;;;;;;М9;;;39 599;0
1649342;Стиральная машина Haier RTXS G584TMH-07;;;;;;;;;М9;;;44 999;0
1250717;Стиральная машина Hisense WFHV7012;М1;;;;М5;;М7;;;;;22 499;0
1338627;Стиральная машина Hisense WFKV7012;;;;;;;;;М9;;;21 999;0
8196773;Стиральная машина Hisense WFPV6010M;;;;;;;;;М9;;;20 499;0
8196774;Стиральная машина Hisense WFPV7012M;;;;;;;;;М9;;;22 499;0
1371298;Стиральная машина Hoover DXOA34 26C3/2-07;;;;;;;;;М9;;;22 999;0
1374409;Стиральная машина Hotpoint-Ariston Natis NLLCD 1047 WC AD EU;;;;М4;;;;;;;;37 999;0
1374416;Стиральная машина Hotpoint-Ariston Natis NLM11 724 WC A RU;М1;;;;М5;;;;;;;32 999;0
1374420;Стиральная машина Hotpoint-Ariston Natis NLM11 743 WK RU;М1;;;;;;;;;;;31 999;0
1374415;Стиральная машина Hotpoint-Ariston Natis NLM11 824 WC A RU;;;;М4;;;;;;;;34 999;0
1377008;Стиральная машина Hotpoint-Ariston Natis NM10 803 W EU;;М2;;;;;;;М9;;;32 999;0
7909912;Стиральная машина Hotpoint-Ariston RSM 601 W;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;18 999;0
7909990;Стиральная машина Hotpoint-Ariston RST 702 X;М1;;М3;;;;;;М9;;;20 499;0
1222624;Стиральная машина Hotpoint-Ariston VMSD 622 ST B;М1;М2;М3;М4;М5;М6;М7;;М9;;М11;17 999;0
1064935;Стиральная машина Hotpoint-Ariston VMSF 501 B;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;16 999;0
1669183;Стиральная машина Hotpoint-Ariston VMSG 521 ST B;;;М3;;;;;;;;;16 999;0
1035880;Стиральная машина Hotpoint-Ariston VMSG 601 B;М1;;;;;;;;;;;18 399;0
1237420;Стиральная машина Hotpoint-Ariston VMSG 601 X 1;М1;М2;;М4;М5;;;М8;М9;;;17 999;0
1030143;Стиральная машина Hotpoint-Ariston VMSG 702 B;;;;;;;;;М9;;;22 599;0
1222627;Стиральная машина Hotpoint-Ariston VMSG 722 ST B;М1;М2;М3;М4;М5;М6;М7;;М9;;М11;24 199;0
1048714;Стиральная машина Hotpoint-Ariston VMSL 501 B;;;;;;;;;М9;;;16 599;0
1030146;Стиральная машина Hotpoint-Ariston VMUF 501 B;;М2;;М4;;;;;;;;16 999;0
1026349;Стиральная машина Hotpoint-Ariston VMUL 501 B;;;М3;;М5;;;;М9;;;16 499;0
1036251;Стиральная машина Hotpoint-Ariston WMTF 601 L CIS;;;;;;;;;М9;;;27 999;0
7909941;Стиральная машина Hotpoint-Ariston WMTF 701 H CIS;;М2;;;;;;;;;;33 999;0
4712554;Стиральная машина Hyundai WFE8407;;;;;;;;;М9;;;33 699;0
1210667;Стиральная машина Indesit BTW A51051 (RF);М1;М2;М3;М4;М5;;М7;М8;М9;;;25 999;0
1210669;Стиральная машина Indesit BTW A5851 (RF);;;;;;;;;М9;;;22 599;0
1210664;Стиральная машина Indesit BTW D51052 (RF);;;;М4;;;М7;;М9;;;26 999;0
1064936;Стиральная машина Indesit BWSA 61051 S;М1;М2;;М4;М5;М6;М7;;М9;;М11;15 299;0
4736695;Стиральная машина Indesit BWSA 71052 L;;;;М4;;;М7;;М9;;;17 999;0
1063735;Стиральная машина Indesit BWSA 71052 L B;;М2;;М4;М5;;М7;М8;;;М11;17 999;0
8120618;Стиральная машина Indesit BWSA 71052 L S;;;;;;;;;М9;;;19 499;0
1063734;Стиральная машина Indesit BWSB 50851;;;М3;;М5;;М7;;М9;;М11;15 999;200
1356137;Стиральная машина Indesit BWSB 51051 S;М1;М2;М3;М4;М5;М6;М7;М8;М9;;М11;14 999;0
1093194;Стиральная машина Indesit BWSE 81282 L B;М1;М2;;М4;М5;;М7;М8;М9;;;21 999;0
1093192;Стиральная машина Indesit BWUA 51051 L B;;;;;;;;;М9;;;16 999;0
8120619;Стиральная машина Indesit BWUA 51051 L S;;;;;;;;;М9;;;17 199;0
142971;Стиральная машина Indesit IWSB 5085 (CIS);;;М3;;;;;;;;;14 399;0
142977;Стиральная машина Indesit IWSD 5085 (CIS);;;;;;;;;М9;;;15 399;0
142978;Стиральная машина Indesit IWUB 4085 (CIS);М1;;М3;М4;;;;;М9;;;14 799;0
145073;Стиральная машина Indesit IWUB 4105 (CIS);;;;;;;;;;;М11;15 399;0
1001117;Стиральная машина Indesit IWUC 4105 (CIS);;М2;;;;;;;;;;14 999;0
156548;Стиральная машина Indesit IWUD 4085 (CIS);М1;М2;М3;М4;;М6;М7;;;;;12 999;0
1613306;Стиральная машина LG F1096SDS3;М1;М2;;;М5;;М7;М8;М9;;;25 499;0
1613309;Стиральная машина LG F1296HDS3;М1;М2;М3;М4;М5;;М7;М8;М9;;М11;25 499;0
1613313;Стиральная машина LG F1296NDS1;М1;М2;М3;М4;М5;;М7;М8;М9;;;24 999;0
1030107;Стиральная машина LG F12B8WDS7;М1;М2;М3;М4;М5;М6;М7;М8;М9;;;25 999;0
1373094;Стиральная машина LG F2H5HS6W;М1;М2;М3;М4;М5;М6;М7;М8;;;М11;27 999;0
1353804;Стиральная машина LG F2H6HS0B;М1;М2;;М4;М5;М6;М7;М8;М9;;М11;32 999;5 000
